%FFID	CHAN	SOU_X	SOU_Y	REC_Y	REC_X	PICK2	SOU_STAT
576	1	512757.60000	4198413.54000	4198396.03000	512756.42000	10.46094	22.40000
576	2	512757.60000	4198413.54000	4198395.04000	512756.58000	11.31103	22.50000
576	3	512757.60000	4198413.54000	4198394.06000	512756.74000	11.95613	23.50000
576	4	512757.60000	4198413.54000	4198393.07000	512756.90000	12.30928	22.00000
576	5	512757.60000	4198413.54000	4198392.08000	512757.06000	12.66365	22.80000
576	6	512757.60000	4198413.54000	4198391.09000	512757.22000	13.61908	22.00000
576	7	512757.60000	4198413.54000	4198390.11000	512757.38000	13.96879	21.80000
576	8	512757.60000	4198413.54000	4198389.12000	512757.54000	14.72596	23.10000
577	1	512757.90000	4198414.40000	4198396.73000	512756.26000	10.29132	22.80000
577	2	512757.90000	4198414.40000	4198395.74000	512756.42000	10.83761	23.00000
577	3	512757.90000	4198414.40000	4198394.75000	512756.58000	11.48590	23.70000
577	4	512757.90000	4198414.40000	4198393.77000	512756.75000	12.12892	22.30000
577	5	512757.90000	4198414.40000	4198392.78000	512756.91000	12.78050	22.80000
577	6	512757.90000	4198414.40000	4198391.79000	512757.07000	13.43338	21.80000
577	7	512757.90000	4198414.40000	4198390.81000	512757.24000	14.08055	21.50000
577	8	512757.90000	4198414.40000	4198389.82000	512757.40000	14.73560	23.10000
578	1	512761.43000	4198420.29000	4198402.29000	512754.95000	11.01155	23.60000
578	2	512761.43000	4198420.29000	4198401.29000	512755.04000	11.31944	23.80000
578	3	512761.43000	4198420.29000	4198400.29000	512755.13000	11.93275	24.20000
578	4	512761.43000	4198420.29000	4198399.30000	512755.23000	12.54254	22.40000
578	5	512761.43000	4198420.29000	4198398.30000	512755.32000	13.26483	22.90000
578	6	512761.43000	4198420.29000	4198397.31000	512755.42000	13.88266	22.40000
578	7	512761.43000	4198420.29000	4198396.31000	512755.51000	14.51192	21.60000
578	8	512761.43000	4198420.29000	4198395.32000	512755.61000	15.13607	23.00000
579	1	512764.71000	4198423.14000	4198405.95000	512754.28000	11.45996	24.50000
579	2	512764.71000	4198423.14000	4198404.96000	512754.19000	12.25638	24.70000
579	3	512764.71000	4198423.14000	4198403.96000	512754.11000	12.66093	24.30000
579	4	512764.71000	4198423.14000	4198402.96000	512754.03000	13.27069	22.80000
579	5	512764.71000	4198423.14000	4198401.97000	512753.95000	14.07911	23.20000
579	6	512764.71000	4198423.14000	4198400.97000	512753.87000	14.49749	22.90000
579	7	512764.71000	4198423.14000	4198399.97000	512753.79000	15.31951	22.10000
579	8	512764.71000	4198423.14000	4198398.98000	512753.71000	16.13873	23.50000
580	1	512766.22000	4198424.00000	4198407.28000	512754.12000	11.41362	24.60000
580	2	512766.22000	4198424.00000	4198406.29000	512753.95000	11.81577	25.40000
580	3	512766.22000	4198424.00000	4198405.31000	512753.78000	12.21794	24.40000
580	4	512766.22000	4198424.00000	4198404.32000	512753.62000	12.82690	22.80000
580	5	512766.22000	4198424.00000	4198403.34000	512753.45000	13.43823	23.60000
580	6	512766.22000	4198424.00000	4198402.35000	512753.28000	14.05903	23.70000
580	7	512766.22000	4198424.00000	4198401.36000	512753.11000	14.58328	21.70000
580	8	512766.22000	4198424.00000	4198400.38000	512752.94000	15.10484	23.80000
581	1	512767.84000	4198424.61000	4198408.80000	512754.19000	11.67859	25.60000
581	2	512767.84000	4198424.61000	4198407.83000	512753.94000	11.97801	26.10000
581	3	512767.84000	4198424.61000	4198406.86000	512753.69000	12.38298	25.40000
581	4	512767.84000	4198424.61000	4198405.89000	512753.45000	12.88881	23.70000
581	5	512767.84000	4198424.61000	4198404.92000	512753.20000	13.50313	24.10000
581	6	512767.84000	4198424.61000	4198403.95000	512752.95000	14.02133	24.20000
581	7	512767.84000	4198424.61000	4198402.98000	512752.71000	14.53918	23.30000
581	8	512767.84000	4198424.61000	4198402.01000	512752.46000	15.06403	24.10000
582	1	512772.56000	4198425.16000	4198412.53000	512755.25000	12.33778	26.20000
582	2	512772.56000	4198425.16000	4198411.64000	512754.80000	12.73095	26.40000
582	3	512772.56000	4198425.16000	4198410.74000	512754.35000	13.23389	25.90000
582	4	512772.56000	4198425.16000	4198409.85000	512753.91000	13.63270	25.00000
582	5	512772.56000	4198425.16000	4198408.95000	512753.46000	14.04547	25.10000
582	6	512772.56000	4198425.16000	4198408.06000	512753.01000	14.45801	24.90000
582	7	512772.56000	4198425.16000	4198407.16000	512752.57000	14.87363	23.80000
582	8	512772.56000	4198425.16000	4198406.27000	512752.12000	15.29309	24.50000
583	1	512774.44000	4198424.96000	4198413.66000	512756.09000	12.41909	26.70000
583	2	512774.44000	4198424.96000	4198412.80000	512755.58000	12.91047	27.10000
583	3	512774.44000	4198424.96000	4198411.94000	512755.07000	13.30776	27.00000
583	4	512774.44000	4198424.96000	4198411.08000	512754.57000	13.70485	25.30000
583	5	512774.44000	4198424.96000	4198410.21000	512754.06000	14.11604	25.80000
583	6	512774.44000	4198424.96000	4198409.35000	512753.55000	14.52760	26.40000
583	7	512774.44000	4198424.96000	4198408.49000	512753.05000	15.03765	24.40000
583	8	512774.44000	4198424.96000	4198407.63000	512752.54000	15.45640	25.30000
584	1	512776.14000	4198424.46000	4198414.87000	512757.07000	12.28310	27.50000
584	2	512776.14000	4198424.46000	4198414.04000	512756.50000	12.77275	27.90000
584	3	512776.14000	4198424.46000	4198413.22000	512755.93000	13.16568	28.00000
584	4	512776.14000	4198424.46000	4198412.40000	512755.36000	13.56417	26.20000
584	5	512776.14000	4198424.46000	4198411.57000	512754.80000	14.06536	25.80000
584	6	512776.14000	4198424.46000	4198410.75000	512754.23000	14.47338	27.10000
584	7	512776.14000	4198424.46000	4198409.93000	512753.66000	14.98537	25.60000
584	8	512776.14000	4198424.46000	4198409.10000	512753.09000	15.40462	25.60000
585	1	512778.38000	4198423.51000	4198416.52000	512758.32000	12.21493	28.20000
585	2	512778.38000	4198423.51000	4198415.78000	512757.65000	12.70055	28.90000
585	3	512778.38000	4198423.51000	4198415.05000	512756.97000	13.19625	29.90000
585	4	512778.38000	4198423.51000	4198414.31000	512756.30000	13.49369	27.10000
585	5	512778.38000	4198423.51000	4198413.58000	512755.62000	13.89959	27.50000
585	6	512778.38000	4198423.51000	4198412.84000	512754.94000	14.31247	28.60000
585	7	512778.38000	4198423.51000	4198412.10000	512754.27000	14.82331	26.90000
585	8	512778.38000	4198423.51000	4198411.37000	512753.59000	15.24084	26.50000
586	1	512779.74000	4198422.82000	4198417.63000	512759.54000	12.15786	28.90000
586	2	512779.74000	4198422.82000	4198416.96000	512758.80000	12.54817	29.80000
586	3	512779.74000	4198422.82000	4198416.28000	512758.07000	12.74012	34.50000
586	4	512779.74000	4198422.82000	4198415.60000	512757.33000	13.54409	27.80000
586	5	512779.74000	4198422.82000	4198414.92000	512756.60000	13.94676	28.50000
586	6	512779.74000	4198422.82000	4198414.24000	512755.86000	14.36020	29.40000
586	7	512779.74000	4198422.82000	4198413.56000	512755.13000	14.77142	27.60000
586	8	512779.74000	4198422.82000	4198412.88000	512754.40000	15.18627	26.80000
587	1	512781.94000	4198421.25000	4198419.36000	512761.61000	11.56655	31.00000
587	2	512781.94000	4198421.25000	4198418.81000	512760.77000	11.95957	30.80000
587	3	512781.94000	4198421.25000	4198418.26000	512759.93000	12.45891	37.10000
587	4	512781.94000	4198421.25000	4198417.72000	512759.10000	12.95626	29.10000
587	5	512781.94000	4198421.25000	4198417.17000	512758.26000	13.46606	28.50000
587	6	512781.94000	4198421.25000	4198416.62000	512757.42000	13.88027	29.10000
587	7	512781.94000	4198421.25000	4198416.07000	512756.59000	14.39191	28.50000
587	8	512781.94000	4198421.25000	4198415.53000	512755.75000	14.71220	28.30000
588	1	512783.00000	4198420.62000	4198420.10000	512762.74000	11.36623	33.10000
588	2	512783.00000	4198420.62000	4198419.64000	512761.86000	11.86160	31.80000
588	3	512783.00000	4198420.62000	4198419.17000	512760.98000	12.36292	38.40000
588	4	512783.00000	4198420.62000	4198418.70000	512760.09000	12.77596	30.00000
588	5	512783.00000	4198420.62000	4198418.23000	512759.21000	13.28688	30.60000
588	6	512783.00000	4198420.62000	4198417.76000	512758.32000	13.80841	31.40000
588	7	512783.00000	4198420.62000	4198417.30000	512757.44000	14.32606	29.30000
588	8	512783.00000	4198420.62000	4198416.83000	512756.56000	14.74768	29.20000
589	1	512784.20000	4198419.66000	4198420.66000	512764.10000	11.47200	33.70000
589	2	512784.20000	4198419.66000	4198420.25000	512763.19000	11.96564	33.90000
589	3	512784.20000	4198419.66000	4198419.84000	512762.27000	12.37192	39.40000
589	4	512784.20000	4198419.66000	4198419.44000	512761.36000	12.87678	31.00000
589	5	512784.20000	4198419.66000	4198419.03000	512760.45000	13.38628	30.40000
589	6	512784.20000	4198419.66000	4198418.62000	512759.53000	13.90659	32.10000
589	7	512784.20000	4198419.66000	4198418.22000	512758.62000	14.32359	31.30000
589	8	512784.20000	4198419.66000	4198417.81000	512757.71000	14.84420	30.30000
590	1	512785.28000	4198418.47000	4198421.00000	512765.45000	11.38289	35.10000
590	2	512785.28000	4198418.47000	4198420.65000	512764.52000	11.96987	38.30000
590	3	512785.28000	4198418.47000	4198420.30000	512763.58000	12.36979	40.30000
590	4	512785.28000	4198418.47000	4198419.95000	512762.64000	12.87530	32.30000
590	5	512785.28000	4198418.47000	4198419.60000	512761.71000	13.37912	30.00000
590	6	512785.28000	4198418.47000	4198419.25000	512760.77000	13.79396	32.10000
590	7	512785.28000	4198418.47000	4198418.90000	512759.83000	14.31271	31.50000
590	8	512785.28000	4198418.47000	4198418.54000	512758.90000	14.72830	32.40000
591	1	512786.40000	4198417.11000	4198421.37000	512766.82000	11.41433	35.90000
591	2	512786.40000	4198417.11000	4198421.08000	512765.87000	11.89391	40.40000
591	3	512786.40000	4198417.11000	4198420.79000	512764.91000	12.28692	41.10000
591	4	512786.40000	4198417.11000	4198420.50000	512763.95000	12.78605	35.30000
591	5	512786.40000	4198417.11000	4198420.22000	512762.99000	13.29148	31.20000
591	6	512786.40000	4198417.11000	4198419.93000	512762.04000	13.79414	32.90000
591	7	512786.40000	4198417.11000	4198419.64000	512761.08000	14.30770	33.30000
591	8	512786.40000	4198417.11000	4198419.35000	512760.12000	14.72511	33.80000
592	1	512787.47000	4198415.57000	4198421.84000	512768.41000	11.23210	36.80000
592	2	512787.47000	4198415.57000	4198421.63000	512767.43000	11.71111	41.70000
592	3	512787.47000	4198415.57000	4198421.42000	512766.45000	12.09758	42.00000
592	4	512787.47000	4198415.57000	4198421.22000	512765.47000	12.59231	36.10000
592	5	512787.47000	4198415.57000	4198421.01000	512764.49000	13.19111	32.30000
592	6	512787.47000	4198415.57000	4198420.81000	512763.51000	13.59654	33.90000
592	7	512787.47000	4198415.57000	4198420.60000	512762.54000	14.09859	35.20000
592	8	512787.47000	4198415.57000	4198420.40000	512761.56000	14.61252	35.20000
593	1	512788.28000	4198412.86000	4198421.88000	512770.66000	11.15254	39.90000
593	2	512788.28000	4198412.86000	4198421.78000	512769.66000	11.61849	43.20000
593	3	512788.28000	4198412.86000	4198421.67000	512768.67000	12.08445	43.20000
593	4	512788.28000	4198412.86000	4198421.57000	512767.67000	12.56704	36.80000
593	5	512788.28000	4198412.86000	4198421.46000	512766.68000	13.04790	33.10000
593	6	512788.28000	4198412.86000	4198421.36000	512765.68000	13.54359	34.30000
593	7	512788.28000	4198412.86000	4198421.25000	512764.69000	14.03626	35.80000
593	8	512788.28000	4198412.86000	4198421.15000	512763.69000	14.54239	36.80000
594	1	512788.53000	4198411.19000	4198421.98000	512772.01000	11.31067	40.50000
594	2	512788.53000	4198411.19000	4198421.95000	512771.01000	11.66136	44.00000
594	3	512788.53000	4198411.19000	4198421.93000	512770.01000	12.12514	43.70000
594	4	512788.53000	4198411.19000	4198421.91000	512769.01000	12.69728	37.70000
594	5	512788.53000	4198411.19000	4198421.88000	512768.01000	13.17379	34.80000
594	6	512788.53000	4198411.19000	4198421.86000	512767.01000	13.56012	35.00000
594	7	512788.53000	4198411.19000	4198421.84000	512766.01000	14.05236	36.90000
594	8	512788.53000	4198411.19000	4198421.81000	512765.01000	14.54717	36.80000
595	1	512788.68000	4198409.75000	4198422.08000	512773.68000	10.80182	40.50000
595	2	512788.68000	4198409.75000	4198422.15000	512772.68000	11.25019	44.90000
595	3	512788.68000	4198409.75000	4198422.23000	512771.68000	11.61269	44.20000
595	4	512788.68000	4198409.75000	4198422.30000	512770.69000	12.07473	38.50000
595	5	512788.68000	4198409.75000	4198422.37000	512769.69000	12.65015	35.50000
595	6	512788.68000	4198409.75000	4198422.44000	512768.69000	13.13273	35.70000
595	7	512788.68000	4198409.75000	4198422.51000	512767.69000	13.62170	37.80000
595	8	512788.68000	4198409.75000	4198422.58000	512766.70000	14.11065	38.80000
596	1	512788.88000	4198408.34000	4198422.05000	512775.08000	10.62532	42.20000
596	2	512788.88000	4198408.34000	4198422.22000	512774.09000	11.07705	45.40000
596	3	512788.88000	4198408.34000	4198422.39000	512773.11000	11.43387	44.80000
596	4	512788.88000	4198408.34000	4198422.55000	512772.12000	11.90014	39.40000
596	5	512788.88000	4198408.34000	4198422.72000	512771.13000	12.37872	36.20000
596	6	512788.88000	4198408.34000	4198422.89000	512770.15000	12.95907	35.90000
596	7	512788.88000	4198408.34000	4198423.05000	512769.16000	13.44690	38.70000
596	8	512788.88000	4198408.34000	4198423.22000	512768.18000	13.93902	40.40000
597	1	512789.08000	4198407.05000	4198421.79000	512776.43000	10.30628	42.20000
597	2	512789.08000	4198407.05000	4198422.03000	512775.46000	10.75256	45.90000
597	3	512789.08000	4198407.05000	4198422.27000	512774.49000	11.20901	45.40000
597	4	512789.08000	4198407.05000	4198422.50000	512773.52000	11.66978	40.10000
597	5	512789.08000	4198407.05000	4198422.74000	512772.55000	12.14334	37.30000
597	6	512789.08000	4198407.05000	4198422.98000	512771.58000	12.62401	37.30000
597	7	512789.08000	4198407.05000	4198423.22000	512770.61000	13.11104	39.50000
597	8	512789.08000	4198407.05000	4198423.46000	512769.64000	13.60376	40.70000
598	1	512789.18000	4198405.95000	4198421.35000	512777.85000	10.20353	42.60000
598	2	512789.18000	4198405.95000	4198421.66000	512776.90000	10.54915	46.10000
598	3	512789.18000	4198405.95000	4198421.97000	512775.95000	11.00515	45.80000
598	4	512789.18000	4198405.95000	4198422.28000	512775.00000	11.47032	41.00000
598	5	512789.18000	4198405.95000	4198422.59000	512774.05000	11.94362	39.20000
598	6	512789.18000	4198405.95000	4198422.90000	512773.10000	12.42414	37.50000
598	7	512789.18000	4198405.95000	4198423.21000	512772.15000	12.91112	40.80000
598	8	512789.18000	4198405.95000	4198423.52000	512771.19000	13.40862	42.00000
599	1	512789.24000	4198404.91000	4198420.83000	512779.14000	9.92728	43.30000
599	2	512789.24000	4198404.91000	4198421.22000	512778.22000	10.37901	47.30000
599	3	512789.24000	4198404.91000	4198421.61000	512777.30000	10.74075	46.70000
599	4	512789.24000	4198404.91000	4198422.00000	512776.38000	11.21131	41.90000
599	5	512789.24000	4198404.91000	4198422.40000	512775.46000	11.69489	41.10000
599	6	512789.24000	4198404.91000	4198422.79000	512774.54000	12.18008	39.00000
599	7	512789.24000	4198404.91000	4198423.18000	512773.62000	12.67143	41.40000
599	8	512789.24000	4198404.91000	4198423.57000	512772.70000	13.06828	43.10000
600	1	512789.28000	4198404.40000	4198420.48000	512779.77000	9.91310	44.00000
600	2	512789.28000	4198404.40000	4198420.91000	512778.87000	10.36870	47.70000
600	3	512789.28000	4198404.40000	4198421.34000	512777.96000	10.73764	47.70000
600	4	512789.28000	4198404.40000	4198421.77000	512777.06000	11.21151	42.40000
600	5	512789.28000	4198404.40000	4198422.20000	512776.16000	11.69287	42.40000
600	6	512789.28000	4198404.40000	4198422.64000	512775.26000	12.18612	39.80000
600	7	512789.28000	4198404.40000	4198423.07000	512774.36000	12.67992	42.10000
600	8	512789.28000	4198404.40000	4198423.50000	512773.45000	13.08321	43.90000
601	1	512789.72000	4198401.55000	4198417.95000	512783.26000	9.41192	44.80000
601	2	512789.72000	4198401.55000	4198418.62000	512782.52000	9.90985	47.70000
601	3	512789.72000	4198401.55000	4198419.30000	512781.78000	10.32023	48.30000
601	4	512789.72000	4198401.55000	4198419.97000	512781.05000	10.82719	43.60000
601	5	512789.72000	4198401.55000	4198420.65000	512780.31000	11.24765	43.30000
601	6	512789.72000	4198401.55000	4198421.32000	512779.57000	11.66632	40.60000
601	7	512789.72000	4198401.55000	4198422.00000	512778.83000	11.99457	43.10000
601	8	512789.72000	4198401.55000	4198422.68000	512778.10000	12.82282	44.80000
602	1	512789.77000	4198400.75000	4198417.19000	512784.49000	9.07314	44.90000
602	2	512789.77000	4198400.75000	4198417.95000	512783.84000	9.58873	48.90000
602	3	512789.77000	4198400.75000	4198418.71000	512783.19000	10.00925	48.50000
602	4	512789.77000	4198400.75000	4198419.47000	512782.55000	10.53161	44.50000
602	5	512789.77000	4198400.75000	4198420.24000	512781.90000	11.06609	44.10000
602	6	512789.77000	4198400.75000	4198421.00000	512781.25000	11.49758	41.80000
602	7	512789.77000	4198400.75000	4198421.76000	512780.61000	12.02923	43.70000
602	8	512789.77000	4198400.75000	4198422.52000	512779.96000	12.46592	45.70000
603	1	512789.99000	4198399.92000	4198416.00000	512785.44000	8.90388	45.80000
603	2	512789.99000	4198399.92000	4198416.82000	512784.86000	9.33518	49.60000
603	3	512789.99000	4198399.92000	4198417.64000	512784.29000	9.86824	49.20000
603	4	512789.99000	4198399.92000	4198418.46000	512783.72000	10.40433	45.50000
603	5	512789.99000	4198399.92000	4198419.28000	512783.15000	10.84305	45.20000
603	6	512789.99000	4198399.92000	4198420.11000	512782.58000	11.39026	43.00000
603	7	512789.99000	4198399.92000	4198420.93000	512782.01000	11.93318	44.00000
603	8	512789.99000	4198399.92000	4198421.75000	512781.43000	12.38026	46.30000
